% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2880 +5.631654734e+00 +5.631654734e+00 -5.157834527e+01 -5.157834527e+01 +2.1372e-02 -4.0148e+00 -4.1955e+00 +4.5775e+00 +5.0745e+00 -4.0704e+00 -3.8547e+00 +1.7712e+00 -3.0402e+00 -3.6058e+00 -1.3272e+00 -3.8126e-02 -5.8906e+00 -1.2481e+00 +3.1657e-01 +2.3560e+00 +5.4616e+00 -2.8865e+00 +3.5033e-01 -6.1270e+00
3383 +3.780319849e+00 +3.780319849e+00 -5.342968015e+01 -5.342968015e+01 +9.2570e-02 -3.9402e+00 -4.0711e+00 +4.6493e+00 +5.1373e+00 -4.2365e+00 -3.7807e+00 +1.7040e+00 -3.3615e+00 -3.6481e+00 -1.2735e+00 -1.4995e-02 -5.7124e+00 -1.3206e+00 +6.3332e-01 +2.3136e+00 +5.1120e+00 -2.9970e+00 +4.9858e-01 -6.1839e+00
4163 +2.482111675e+00 +2.482111675e+00 -5.472788832e+01 -5.472788832e+01 +4.2895e-02 -3.9876e+00 -3.9364e+00 +4.5870e+00 +5.1208e+00 -4.0944e+00 -3.7807e+00 +1.8069e+00 -3.3282e+00 -3.6794e+00 -1.2983e+00 -4.1117e-02 -5.7287e+00 -1.3120e+00 +6.0273e-01 +2.3127e+00 +5.2392e+00 -3.0431e+00 +4.9656e-01 -6.1645e+00
115213 +1.562465906e+00 +1.562465906e+00 -5.564753409e+01 -5.564753409e+01 -3.1596e+00 -9.1828e-01 +2.6844e+00 -6.1663e-01 -1.3990e+00 +3.4917e+00 +8.3484e-01 -4.1836e+00 +3.0754e+00 -1.1121e-01 -2.9955e-01 -1.2276e+00 -8.0320e-01 -4.8547e+00 -9.3192e-01 +2.1383e+00 -4.4524e+00 +7.4632e-01 -4.2614e+00 +4.3179e+00
115531 +9.426238856e-01 +9.426238856e-01 -5.626737611e+01 -5.626737611e+01 -3.1842e+00 -8.5230e-01 +2.6404e+00 -5.8969e-01 -1.3599e+00 +3.5494e+00 +8.3391e-01 -4.1915e+00 +3.1521e+00 -1.1564e-01 -2.1660e-01 -1.2577e+00 -7.8899e-01 -4.8139e+00 -9.3841e-01 +2.1023e+00 -4.4880e+00 +7.5768e-01 -4.2630e+00 +4.3528e+00
115864 +6.269531470e-01 +6.269531470e-01 -5.658304685e+01 -5.658304685e+01 -3.2160e+00 -8.3718e-01 +2.6161e+00 -5.8765e-01 -1.3360e+00 +3.5133e+00 +8.6563e-01 -4.2053e+00 +3.1411e+00 -7.2835e-02 -2.3822e-01 -1.2677e+00 -7.6888e-01 -4.8147e+00 -9.2778e-01 +2.0626e+00 -4.4986e+00 +7.4672e-01 -4.2748e+00 +4.3586e+00
116505 +3.936229400e-01 +3.936229400e-01 -5.681637706e+01 -5.681637706e+01 -3.2335e+00 -8.2877e-01 +2.6331e+00 -5.8269e-01 -1.3142e+00 +3.5280e+00 +8.6045e-01 -4.2226e+00 +3.1661e+00 -8.1871e-02 -2.3288e-01 -1.2806e+00 -7.8104e-01 -4.8327e+00 -8.9801e-01 +2.0577e+00 -4.4797e+00 +7.2711e-01 -4.2855e+00 +4.3678e+00
% function evaluation | noise-free fitness - Fopt (4.545400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.928259126e+01 +7.928259126e+01 +5.338225913e+02 +5.338225913e+02 +2.9887e+00 +3.9940e+00 -1.6446e+00 -2.5791e+00 +8.2494e-01 +1.6290e+00 -2.1142e+00 +3.6470e+00 +2.1402e-01 +1.6605e+00 -3.6129e+00 -2.7325e+00 -1.9353e-01 +4.5867e-02 +3.1286e+00 -3.4699e+00 +3.4351e-01 -3.7116e+00 -8.7236e-01 +3.7993e+00
7 +3.532169540e+01 +3.532169540e+01 +4.898616954e+02 +4.898616954e+02 +3.4526e+00 +6.6327e+00 -1.5181e+00 -2.6490e+00 +3.1098e+00 +5.0479e+00 -4.3644e+00 +2.7721e+00 +6.0801e-01 +2.0988e+00 -2.4938e+00 -3.7491e+00 +3.2269e+00 +1.4805e+00 +2.1033e+00 -3.5178e+00 -1.3617e+00 -2.5834e+00 +3.6655e+00 +2.2940e+00
1641 +1.659484860e+01 +1.659484860e+01 +4.711348486e+02 +4.711348486e+02 -3.5445e+00 +2.2706e+00 -1.4739e-01 +2.9725e+00 +2.8016e-01 -2.1319e+00 -1.5274e+00 -2.9936e+00 -4.9841e+00 +3.2908e+00 +3.8779e+00 +1.7150e+00 +1.6173e-01 +5.3621e+00 +1.2695e-01 -1.2631e+00 +3.5187e+00 +6.3700e-01 +1.3766e+00 -3.4850e+00
1930 +1.565789928e+01 +1.565789928e+01 +4.701978993e+02 +4.701978993e+02 -3.0168e+00 +2.3928e+00 +1.0772e+00 +1.6012e+00 +2.6026e-02 -2.2841e+00 -2.0174e+00 -2.2598e+00 -5.7346e+00 +4.3308e+00 +4.8622e+00 +2.5895e+00 +1.0690e-01 +6.0022e+00 +7.8240e-01 -1.9553e+00 +3.5063e+00 +5.1342e-01 +2.5218e+00 -2.0233e+00
2003 +9.656005788e+00 +9.656005788e+00 +4.641960058e+02 +4.641960058e+02 -2.8910e+00 +2.3649e+00 +8.7786e-01 +1.5417e+00 -2.4383e-01 -2.0918e+00 -2.3095e+00 -2.4337e+00 -5.0202e+00 +3.6876e+00 +4.7491e+00 +2.8824e+00 -3.5575e-01 +5.9379e+00 +8.2992e-01 -1.3079e+00 +4.0970e+00 +7.3220e-01 +2.3179e+00 -1.8834e+00
2612 +6.046889789e+00 +6.046889789e+00 +4.605868898e+02 +4.605868898e+02 -3.3335e+00 +2.7157e+00 +1.1886e+00 +1.4004e+00 -1.0331e-01 -2.1943e+00 -2.0385e+00 -2.1731e+00 -5.0671e+00 +3.4408e+00 +4.0434e+00 +2.7482e+00 -4.0752e-01 +6.2939e+00 +2.1374e-01 -1.2074e+00 +4.7965e+00 +4.0678e-01 +2.0243e+00 -2.4062e+00
2777 +3.723610922e+00 +3.723610922e+00 +4.582636109e+02 +4.582636109e+02 -3.3329e+00 +2.8675e+00 +1.2640e+00 +1.2948e+00 -2.1843e-01 -2.2862e+00 -2.1248e+00 -2.3076e+00 -5.2377e+00 +3.4723e+00 +3.9323e+00 +2.7228e+00 -5.5233e-01 +6.2556e+00 +3.5147e-01 -1.1217e+00 +4.7517e+00 +3.4284e-01 +1.9846e+00 -2.3633e+00
3056 +2.507709014e+00 +2.507709014e+00 +4.570477090e+02 +4.570477090e+02 -3.1420e+00 +2.9312e+00 +1.1793e+00 +1.2307e+00 -2.0848e-01 -2.0105e+00 -2.4437e+00 -2.1277e+00 -5.3834e+00 +3.5724e+00 +3.8948e+00 +2.9634e+00 -5.4817e-01 +6.0208e+00 +3.9698e-01 -1.2485e+00 +4.7318e+00 +3.7417e-01 +2.0193e+00 -2.4451e+00
3959 +1.568182891e+00 +1.568182891e+00 +4.561081829e+02 +4.561081829e+02 -3.1217e+00 +2.8141e+00 +1.1874e+00 +1.2093e+00 -2.3741e-01 -2.1249e+00 -2.4759e+00 -2.0457e+00 -5.3266e+00 +3.5954e+00 +4.0437e+00 +3.0280e+00 -6.3977e-01 +6.0385e+00 +3.9375e-01 -1.2998e+00 +4.7397e+00 +3.7316e-01 +2.1681e+00 -2.4607e+00
55214 +9.784654956e-01 +9.784654956e-01 +4.555184655e+02 +4.555184655e+02 -5.2287e-01 +5.2691e+00 -4.6011e+00 +4.0745e+00 -1.4942e+00 -3.6757e+00 +1.8747e-01 -1.2656e+00 -1.9560e-01 -2.7237e+00 -3.2047e+00 -4.5323e-01 +1.4152e+00 +3.8919e+00 +5.9467e-01 -3.1421e-01 -3.4774e+00 +1.8368e+00 -5.7351e+00 +9.3799e-01
56406 +6.293914366e-01 +6.293914366e-01 +4.551693914e+02 +4.551693914e+02 -5.1555e-01 +5.2426e+00 -4.5623e+00 +4.0146e+00 -1.4621e+00 -3.6611e+00 +1.9346e-01 -1.2165e+00 -2.3610e-01 -2.7414e+00 -3.1875e+00 -4.8300e-01 +1.4307e+00 +3.8903e+00 +6.1653e-01 -3.5062e-01 -3.4082e+00 +1.9049e+00 -5.7683e+00 +9.2247e-01
547862 +3.763251899e-01 +3.763251899e-01 +4.549163252e+02 +4.549163252e+02 -3.9685e-01 +1.2595e+00 -3.5526e+00 +4.7223e+00 -5.5025e-01 -4.0049e+00 +6.9489e-01 -2.1604e+00 -4.7578e-01 -2.2171e-01 -1.4191e+00 +3.6542e+00 +1.5847e+00 +5.1506e+00 +2.3546e+00 -1.3333e+00 +4.3530e-01 -9.1447e-01 -3.3207e+00 +5.2622e+00
548578 +2.399590370e-01 +2.399590370e-01 +4.547799590e+02 +4.547799590e+02 -4.0537e-01 +1.2900e+00 -3.5569e+00 +4.7162e+00 -5.6482e-01 -4.0240e+00 +6.8483e-01 -2.1521e+00 -4.7093e-01 -2.1440e-01 -1.4058e+00 +3.6658e+00 +1.5785e+00 +5.1537e+00 +2.3649e+00 -1.3355e+00 +4.2224e-01 -9.0627e-01 -3.3114e+00 +5.2742e+00
832017 +1.582203330e-01 +1.582203330e-01 +4.546982203e+02 +4.546982203e+02 -2.7627e+00 -6.7970e-01 -4.9965e+00 +2.6000e+00 +5.0357e+00 -4.9259e+00 -1.7803e+00 +4.0553e+00 -1.3217e+00 -4.6115e+00 +3.2687e+00 -3.1163e+00 +2.1202e+00 -1.8058e+00 +8.9886e-01 -3.0584e+00 +2.2366e+00 -1.7761e+00 +3.4169e+00 +5.2189e+00
% function evaluation | noise-free fitness - Fopt (-8.372400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.143731529e+02 +1.143731529e+02 -7.228668471e+02 -7.228668471e+02 +3.9582e+00 -3.6230e+00 -2.4047e-01 -1.9252e+00 +1.4655e+00 +1.7284e+00 +8.2660e-01 -3.8888e+00 +4.5548e-01 -2.8239e+00 -1.4409e+00 -1.5861e+00 +7.7188e-01 +1.5680e+00 +3.5369e+00 -2.8286e+00 -2.6393e+00 +3.6350e+00 -3.0242e+00 -1.0089e+00
2 +8.196403617e+01 +8.196403617e+01 -7.552759638e+02 -7.552759638e+02 +4.7065e+00 -6.9870e+00 -8.1614e-01 +1.3810e+00 +1.4898e+00 +2.7332e+00 -9.3948e-02 -4.9625e+00 +2.5306e+00 -3.2848e+00 -6.0772e-01 +1.4237e+00 +2.5451e+00 -1.0475e-01 +4.6526e+00 -5.5656e+00 +4.2660e-01 +6.1389e+00 -2.3145e+00 +3.1000e+00
5 +6.198377396e+01 +6.198377396e+01 -7.752562260e+02 -7.752562260e+02 +1.7958e+00 -5.0312e+00 -1.5735e+00 -2.2042e+00 +8.9257e-01 +1.5434e+00 +2.5512e+00 -6.0967e+00 -7.3934e-01 -4.9303e+00 -2.2327e+00 -1.9855e+00 +2.3702e+00 +2.4444e+00 +4.5001e+00 -2.9703e+00 -4.2030e+00 +1.0130e+00 -7.4562e+00 -3.9833e+00
193 +3.857359831e+01 +3.857359831e+01 -7.986664017e+02 -7.986664017e+02 +3.3222e+00 -4.7399e+00 -2.2668e+00 -4.1952e+00 -1.1834e+00 +1.0603e+00 -3.5870e-02 -2.3893e+00 +3.2753e+00 -3.7623e+00 -1.6148e+00 +2.8442e-01 +1.5675e+00 -2.1619e-01 +4.2949e-01 -6.4316e-01 -4.5293e+00 +5.5916e+00 -2.7717e+00 -8.5347e+00
2958 +2.459630324e+01 +2.459630324e+01 -8.126436968e+02 -8.126436968e+02 +4.2092e+00 +9.7887e-01 +4.3003e+00 +3.2061e+00 -1.6474e+00 +2.5351e+00 +3.1668e-01 -2.3530e+00 -1.8892e+00 -1.7666e+00 +7.4327e+00 +4.3340e+00 -8.9286e-01 -3.4769e+00 -4.1542e+00 -7.4769e-01 -3.3698e+00 +1.8334e+00 -3.7748e+00 -4.1003e+00
3110 +1.377167188e+01 +1.377167188e+01 -8.234683281e+02 -8.234683281e+02 +4.3976e+00 +2.2927e+00 +3.2465e+00 +3.3864e+00 -1.3070e+00 +1.9388e+00 +2.3460e-01 -1.8555e+00 -2.6220e+00 -2.4977e+00 +7.4591e+00 +4.0690e+00 -1.3430e+00 -3.6049e+00 -3.7015e+00 -8.2799e-02 -2.7645e+00 +1.5577e+00 -3.3603e+00 -5.1473e+00
3328 +8.935178069e+00 +8.935178069e+00 -8.283048219e+02 -8.283048219e+02 +4.2281e+00 +2.3197e+00 +3.5183e+00 +3.4609e+00 -1.2500e+00 +1.7272e+00 +9.4493e-02 -1.9563e+00 -2.2353e+00 -2.0431e+00 +7.8971e+00 +4.3377e+00 -1.2148e+00 -3.9231e+00 -3.8077e+00 +1.8173e-01 -2.7442e+00 +1.2715e+00 -3.5231e+00 -4.9783e+00
3975 +5.997171840e+00 +5.997171840e+00 -8.312428282e+02 -8.312428282e+02 +4.3490e+00 +2.2958e+00 +3.4149e+00 +3.4608e+00 -1.1963e+00 +1.4924e+00 +2.0690e-02 -2.0096e+00 -1.7401e+00 -2.0562e+00 +7.4033e+00 +4.1435e+00 -1.6030e+00 -3.5114e+00 -4.1647e+00 +1.6126e-01 -2.7630e+00 +1.3327e+00 -3.1162e+00 -4.6282e+00
4644 +3.966038456e+00 +3.966038456e+00 -8.332739615e+02 -8.332739615e+02 +4.2731e+00 +2.1302e+00 +3.3558e+00 +3.3216e+00 -1.2314e+00 +1.3478e+00 -2.7940e-02 -2.0697e+00 -1.7312e+00 -1.9903e+00 +7.3448e+00 +4.3397e+00 -1.5931e+00 -3.7068e+00 -4.0010e+00 +2.0678e-01 -2.8893e+00 +1.3037e+00 -3.1995e+00 -4.5488e+00
41322 +2.353345382e+00 +2.353345382e+00 -8.348866546e+02 -8.348866546e+02 -3.8858e+00 +4.8678e+00 +8.9662e-01 +2.3917e+00 -1.6660e+00 +1.8081e+00 +1.6539e+00 -8.1259e-01 +3.1466e+00 +1.2261e+00 +4.0683e+00 +9.4236e-01 +5.5493e+00 +4.0559e+00 +5.6937e+00 +4.9762e+00 -2.8335e+00 -6.1460e+00 -6.1104e-01 +5.2077e+00
41970 +1.509578336e+00 +1.509578336e+00 -8.357304217e+02 -8.357304217e+02 -3.9177e+00 +4.8569e+00 +9.2422e-01 +2.4054e+00 -1.7589e+00 +1.8195e+00 +1.5831e+00 -8.5556e-01 +3.0971e+00 +1.2198e+00 +4.0034e+00 +9.8202e-01 +5.5121e+00 +4.0556e+00 +5.6755e+00 +5.0602e+00 -2.9160e+00 -6.1418e+00 -6.8097e-01 +5.2222e+00
77076 +9.966778439e-01 +9.966778439e-01 -8.362433222e+02 -8.362433222e+02 -4.6604e+00 +2.0135e-01 -2.2294e+00 -3.4580e+00 -2.1215e-01 -2.1825e-01 +3.0557e+00 +1.1133e+00 +3.0410e+00 -4.6506e+00 -1.2246e+00 +1.9728e-01 -3.7867e+00 +6.0899e-01 +3.9315e+00 +1.2357e+00 +4.9835e+00 +1.2469e+00 +1.9249e-01 +1.2417e+00
294256 +6.229867963e-01 +6.229867963e-01 -8.366170132e+02 -8.366170132e+02 -1.7294e+00 +4.8495e+00 -2.8756e+00 +4.0367e+00 +4.0564e-01 +5.1156e+00 -2.0241e+00 -2.2679e+00 -1.5975e-01 -1.9937e+00 +2.5615e+00 +2.5198e+00 -1.7678e+00 -1.2921e+00 -3.6975e+00 +5.8910e+00 -3.7085e-01 -5.5090e+00 +3.8652e-02 -5.0538e+00
% function evaluation | noise-free fitness - Fopt (3.761200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.310486446e+01 +4.310486446e+01 +4.192248645e+02 +4.192248645e+02 -8.9865e-01 +2.4020e+00 -1.5502e+00 +2.1091e+00 +7.8496e-01 -2.5049e+00 +2.7670e+00 +2.0924e-01 -3.9730e+00 +2.0944e+00 +2.4373e+00 -1.2428e+00 -2.1890e+00 -2.6033e-02 +2.5209e+00 -3.9568e+00 +3.3118e+00 -2.1535e+00 -8.2092e-01 +2.3668e+00
42 +3.364954994e+01 +3.364954994e+01 +4.097695499e+02 +4.097695499e+02 +1.2270e+00 +1.0038e-01 -1.6040e+00 -4.0775e+00 +2.4039e+00 -4.1762e+00 +4.6657e+00 -2.9808e-01 -3.4474e+00 +1.2359e+00 +2.4364e+00 -2.0202e+00 -3.0493e+00 +8.8188e-01 +3.6535e+00 -6.9442e-01 +3.9314e+00 -4.7167e+00 -8.2174e-01 +4.5620e+00
3039 +1.709292749e+01 +1.709292749e+01 +3.932129275e+02 +3.932129275e+02 +3.2906e+00 -2.4908e+00 -8.2291e-01 +8.8824e-01 -2.2075e+00 +5.0406e+00 -7.5596e-01 +4.2435e+00 -4.8599e+00 -3.7402e+00 -2.6270e+00 +2.4834e+00 -1.2260e+00 +1.5489e+00 -6.2586e-01 +8.1782e-01 +1.9007e+00 -1.9592e+00 -2.3758e+00 +4.2879e+00
6803 +1.559144592e+01 +1.559144592e+01 +3.917114459e+02 +3.917114459e+02 -6.1376e+00 -1.3165e+00 +4.2654e+00 +1.4216e+00 -6.2100e+00 +3.9490e+00 -5.6419e+00 -3.6444e+00 +2.4510e+00 +3.1630e+00 +5.3619e+00 -5.2668e+00 -6.8384e+00 -1.3720e+00 +1.5335e+00 +4.2218e-01 -4.7767e-01 -5.0527e+00 -1.1719e+00 +1.4705e+00
7131 +9.311412450e+00 +9.311412450e+00 +3.854314125e+02 +3.854314125e+02 -6.1536e+00 -9.3857e-01 +4.5966e+00 +1.3493e+00 -6.4113e+00 +3.4539e+00 -5.3840e+00 -3.4869e+00 +2.4888e+00 +3.3560e+00 +5.5202e+00 -5.3670e+00 -6.5859e+00 -1.2953e+00 +1.4278e+00 +8.7010e-01 -8.1571e-01 -5.2155e+00 -1.3469e+00 +1.4855e+00
7448 +6.303163993e+00 +6.303163993e+00 +3.824231640e+02 +3.824231640e+02 -6.1208e+00 -1.0349e+00 +4.3041e+00 +1.4522e+00 -6.2887e+00 +3.9222e+00 -5.3903e+00 -3.4296e+00 +2.3432e+00 +3.3246e+00 +5.4690e+00 -5.3282e+00 -6.4366e+00 -1.3572e+00 +1.4344e+00 +8.3878e-01 -6.4890e-01 -5.1669e+00 -1.1896e+00 +1.4802e+00
8166 +3.896103644e+00 +3.896103644e+00 +3.800161036e+02 +3.800161036e+02 -6.0318e+00 -9.2951e-01 +4.3838e+00 +1.4347e+00 -6.2413e+00 +3.9476e+00 -5.2307e+00 -3.4699e+00 +2.4127e+00 +3.5356e+00 +5.4046e+00 -5.4101e+00 -6.3960e+00 -1.3119e+00 +1.4843e+00 +8.7805e-01 -8.2167e-01 -5.0244e+00 -1.1977e+00 +1.5580e+00
105080 +2.329536603e+00 +2.329536603e+00 +3.784495366e+02 +3.784495366e+02 +3.7884e-01 +4.9077e+00 +3.2515e+00 -2.6011e+00 +3.7636e+00 +3.8642e+00 +2.3028e+00 +1.9096e+00 -4.6415e+00 +2.3448e-01 +1.4577e+00 +5.5934e+00 +3.8621e+00 -4.3155e+00 +2.0191e+00 -2.5609e+00 -3.0304e+00 -5.3864e+00 +1.2085e-01 +4.0795e-01
105551 +1.572545852e+00 +1.572545852e+00 +3.776925459e+02 +3.776925459e+02 +4.5298e-01 +4.8927e+00 +3.2529e+00 -2.6634e+00 +3.7371e+00 +3.8497e+00 +2.2431e+00 +1.9405e+00 -4.6200e+00 +2.2159e-01 +1.3917e+00 +5.6574e+00 +3.7411e+00 -4.2431e+00 +1.9680e+00 -2.5528e+00 -3.0793e+00 -5.5239e+00 +4.9119e-02 +3.3924e-01
106456 +9.818721504e-01 +9.818721504e-01 +3.771018722e+02 +3.771018722e+02 +4.1956e-01 +5.0029e+00 +3.2366e+00 -2.6773e+00 +3.7884e+00 +3.8293e+00 +2.2046e+00 +1.9309e+00 -4.6336e+00 +1.8907e-01 +1.3389e+00 +5.7265e+00 +3.7747e+00 -4.2399e+00 +1.9507e+00 -2.5536e+00 -3.1019e+00 -5.5458e+00 +3.6524e-02 +2.8371e-01
668279 +6.305123128e-01 +6.305123128e-01 +3.767505123e+02 +3.767505123e+02 +2.2302e+00 +3.9407e+00 -8.7948e-01 +5.2588e-01 -1.5503e+00 -3.1426e+00 +5.7456e+00 +5.7086e-01 -3.2421e+00 -4.5160e+00 -4.9512e-01 +2.1276e+00 -1.6112e-01 +4.3007e+00 -2.5943e+00 -1.9985e+00 -4.7751e+00 -1.9044e-01 +1.7065e-01 +1.0161e+00
% function evaluation | noise-free fitness - Fopt (-7.635000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.657578415e+01 +7.657578415e+01 +2.257841507e-01 +2.257841507e-01 +1.6685e-01 -2.5911e+00 +1.8930e+00 -8.8351e-01 -2.4577e+00 +2.8672e+00 -1.7918e+00 -2.7702e+00 -2.1561e+00 +2.3955e+00 +3.0552e+00 +9.2213e-01 -2.0621e-01 +1.0765e+00 +2.9310e+00 +5.3555e-01 +1.4487e+00 +2.2497e+00 -3.2159e+00 +1.4429e-01
8 +5.386965197e+01 +5.386965197e+01 -2.248034803e+01 -2.248034803e+01 +2.7487e+00 -3.2170e+00 +2.3115e+00 -1.7877e+00 -2.2352e+00 +4.0413e+00 +1.7698e+00 -4.3820e+00 -1.0261e+00 +2.0839e+00 +6.1343e+00 +1.0562e+00 -1.8656e+00 +4.3459e-01 +1.3586e+00 -4.5373e-02 +1.3749e+00 +1.4754e+00 -3.1902e+00 -8.1154e-01
700 +3.604189312e+01 +3.604189312e+01 -4.030810688e+01 -4.030810688e+01 +1.6350e+00 -4.6641e+00 +4.6182e+00 -3.0399e+00 -3.5336e+00 +5.0688e+00 +4.9383e+00 -6.7508e-02 -7.7832e-01 -4.9866e+00 +5.4655e+00 +5.4189e+00 +8.3920e-01 -6.7694e+00 +3.8117e+00 +4.4307e-01 +2.4520e+00 +4.5780e+00 -2.8039e+00 -8.2487e-01
750 +1.913269353e+01 +1.913269353e+01 -5.721730647e+01 -5.721730647e+01 +1.7197e-01 -4.9777e+00 +3.9313e+00 -1.5165e+00 -4.6857e+00 +5.0060e+00 +4.6589e+00 +1.2903e-01 -1.0935e+00 -4.8460e+00 +4.7386e+00 +5.4044e+00 +1.6358e+00 -6.9125e+00 +4.9983e+00 +1.5287e+00 +1.5895e+00 +3.9957e+00 -2.2916e+00 -2.2042e+00
1340 +1.473913950e+01 +1.473913950e+01 -6.161086050e+01 -6.161086050e+01 -5.5090e-01 -5.2123e+00 +4.8654e+00 -2.1770e+00 -4.7763e+00 +4.4532e+00 +5.1087e+00 -8.0611e-01 -1.0025e+00 -5.1156e+00 +4.3748e+00 +5.2827e+00 +2.2474e+00 -6.6535e+00 +4.7216e+00 +6.5234e-01 +1.8297e+00 +4.2230e+00 -1.8509e+00 -2.8641e+00
1517 +8.484316097e+00 +8.484316097e+00 -6.786568390e+01 -6.786568390e+01 -4.3946e-01 -5.0290e+00 +4.8310e+00 -2.6102e+00 -3.8095e+00 +4.1350e+00 +4.7963e+00 -4.3836e-02 -1.1844e+00 -5.0142e+00 +4.4777e+00 +5.3673e+00 +1.8388e+00 -6.4569e+00 +5.0130e+00 +1.2342e+00 +1.6685e+00 +4.1314e+00 -1.2508e+00 -2.4083e+00
1586 +5.967024269e+00 +5.967024269e+00 -7.038297573e+01 -7.038297573e+01 -4.8098e-02 -5.0422e+00 +5.1713e+00 -2.7145e+00 -3.7482e+00 +4.2526e+00 +4.6968e+00 -7.0984e-02 -9.4282e-01 -4.7231e+00 +3.9530e+00 +5.2468e+00 +2.0062e+00 -6.1935e+00 +5.4526e+00 +1.0191e+00 +1.2654e+00 +3.9361e+00 -1.3642e+00 -2.0732e+00
1796 +3.177553883e+00 +3.177553883e+00 -7.317244612e+01 -7.317244612e+01 -4.1587e-01 -5.0997e+00 +5.0024e+00 -2.9752e+00 -3.5767e+00 +4.0463e+00 +4.5242e+00 +2.7915e-01 -1.1741e+00 -4.7765e+00 +4.1730e+00 +5.4843e+00 +2.0438e+00 -6.2930e+00 +5.0549e+00 +9.4452e-01 +1.3757e+00 +3.7731e+00 -1.5989e+00 -2.1102e+00
1947 +2.073240229e+00 +2.073240229e+00 -7.427675977e+01 -7.427675977e+01 -3.3948e-01 -5.1351e+00 +5.0979e+00 -2.9579e+00 -3.4941e+00 +4.0935e+00 +4.4851e+00 +3.1085e-01 -1.1171e+00 -4.8646e+00 +4.1042e+00 +5.4315e+00 +1.8864e+00 -6.3120e+00 +5.1298e+00 +1.0795e+00 +1.4072e+00 +3.7025e+00 -1.6770e+00 -2.0503e+00
2320 +1.486276388e+00 +1.486276388e+00 -7.486372361e+01 -7.486372361e+01 -2.6518e-01 -4.9405e+00 +5.0576e+00 -2.8999e+00 -3.4482e+00 +4.0843e+00 +4.4114e+00 +3.2262e-01 -1.1686e+00 -5.0134e+00 +3.9172e+00 +5.4358e+00 +1.9136e+00 -6.1447e+00 +5.1127e+00 +1.0653e+00 +1.3203e+00 +3.5626e+00 -1.6623e+00 -1.9263e+00
2940 +9.943679181e-01 +9.943679181e-01 -7.535563208e+01 -7.535563208e+01 -2.3005e-01 -4.7635e+00 +5.0394e+00 -2.9620e+00 -3.4996e+00 +4.0940e+00 +4.4113e+00 +3.2928e-01 -1.1465e+00 -5.1070e+00 +3.7910e+00 +5.3381e+00 +1.9225e+00 -6.0001e+00 +5.2102e+00 +1.0235e+00 +1.3596e+00 +3.4797e+00 -1.6891e+00 -1.8331e+00
240078 +6.305585555e-01 +6.305585555e-01 -7.571944144e+01 -7.571944144e+01 +3.9609e+00 +8.3438e-01 +1.4990e+00 -5.6928e+00 -5.6311e+00 +4.0911e+00 +5.4976e+00 -2.1023e+00 -7.6762e-02 +3.8476e+00 -8.5155e-01 -2.7932e+00 +4.1131e+00 +3.3859e+00 +1.1290e+00 -2.6747e+00 -4.0155e+00 -2.7393e+00 +1.9041e+00 -5.0097e+00
602825 +3.727382381e-01 +3.727382381e-01 -7.597726176e+01 -7.597726176e+01 -2.6842e+00 +3.9299e+00 -3.9462e+00 +2.5748e+00 -7.9155e-01 -3.0781e+00 +4.1239e-01 -3.3569e-01 +5.3252e-01 -1.4176e+00 +4.8091e+00 +4.0894e+00 +3.6372e+00 +4.1927e+00 +1.0638e+00 +2.3061e+00 -2.9132e+00 -3.5644e+00 +4.0283e+00 +1.9559e+00
603334 +2.339191032e-01 +2.339191032e-01 -7.611608090e+01 -7.611608090e+01 -2.6904e+00 +3.9235e+00 -3.8896e+00 +2.6032e+00 -7.4470e-01 -3.1228e+00 +3.9116e-01 -2.9747e-01 +5.3327e-01 -1.4815e+00 +4.8024e+00 +4.1305e+00 +3.6884e+00 +4.1818e+00 +1.0714e+00 +2.3087e+00 -2.8906e+00 -3.5786e+00 +4.0296e+00 +1.9541e+00
604198 +1.577928981e-01 +1.577928981e-01 -7.619220710e+01 -7.619220710e+01 -2.6833e+00 +3.9560e+00 -3.8911e+00 +2.6368e+00 -7.0961e-01 -3.1556e+00 +3.8962e-01 -2.5496e-01 +5.1218e-01 -1.5215e+00 +4.7939e+00 +4.1509e+00 +3.7144e+00 +4.2109e+00 +1.0776e+00 +2.2936e+00 -2.8758e+00 -3.5959e+00 +4.0130e+00 +1.9723e+00
% function evaluation | noise-free fitness - Fopt (-7.737300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.094288679e+01 +9.094288679e+01 -6.827871132e+02 -6.827871132e+02 -3.9722e+00 -4.3392e-01 +3.8665e+00 -4.0346e-01 +3.7430e+00 +3.4780e+00 -2.1330e+00 +1.5329e+00 +2.9890e+00 -1.1889e+00 +3.4097e+00 +2.7987e+00 +2.3000e+00 +3.4499e-01 -2.0801e+00 +1.3305e+00 -3.0781e+00 +2.9009e+00 +1.1362e+00 -1.6150e+00
