% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3384 +9.991276782e-02 +9.991276782e-02 +2.732499128e+02 +2.732499128e+02 -2.6638e+00 +3.2433e+00 -6.8599e-01 +3.4777e+00 +1.6672e+00 -4.5852e+00 -4.5471e-01 -2.4457e+00 -2.7628e+00 +3.3803e+00 -7.0390e-01 +1.5943e+00 -6.8125e-01 +2.3466e+00 +4.2243e+00 -3.3482e+00 +4.2567e+00 +5.7290e-01 +2.3181e+00 -4.6059e+00
48581 +5.979404629e-02 +5.979404629e-02 +2.732097940e+02 +2.732097940e+02 -3.9905e+00 +4.0637e+00 -2.5441e-01 +2.1047e+00 +2.0328e+00 -3.7718e+00 -1.3637e+00 -3.4679e-01 -1.7443e+00 +3.1083e+00 -1.6757e+00 +8.2032e-01 -9.1069e-01 +1.1315e+00 +3.9093e+00 -3.0369e+00 +2.8026e+00 +5.6083e-01 +2.9486e+00 -2.7415e+00
48982 +3.873158606e-02 +3.873158606e-02 +2.731887316e+02 +2.731887316e+02 -3.9919e+00 +4.0640e+00 -2.5328e-01 +2.1036e+00 +2.0336e+00 -3.7706e+00 -1.3648e+00 -3.4593e-01 -1.7438e+00 +3.1105e+00 -1.6793e+00 +8.1955e-01 -9.1133e-01 +1.1302e+00 +3.9085e+00 -3.0372e+00 +2.8039e+00 +5.6277e-01 +2.9524e+00 -2.7381e+00
351677 +2.398767870e-02 +2.398767870e-02 +2.731739877e+02 +2.731739877e+02 -3.4908e+00 +3.7384e+00 -5.0454e-01 +2.6137e+00 +1.9520e+00 -4.0077e+00 -9.6940e-01 -1.1741e+00 -2.0920e+00 +3.1890e+00 -1.3119e+00 +1.1077e+00 -7.6719e-01 +1.5785e+00 +3.9471e+00 -3.1746e+00 +3.3600e+00 +6.2195e-01 +2.7143e+00 -3.4472e+00
352484 +1.564949669e-02 +1.564949669e-02 +2.731656495e+02 +2.731656495e+02 -3.4907e+00 +3.7390e+00 -5.0436e-01 +2.6140e+00 +1.9518e+00 -4.0079e+00 -9.6929e-01 -1.1742e+00 -2.0914e+00 +3.1891e+00 -1.3120e+00 +1.1080e+00 -7.6636e-01 +1.5786e+00 +3.9474e+00 -3.1735e+00 +3.3599e+00 +6.2237e-01 +2.7146e+00 -3.4475e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.237646153e+01 +9.237646153e+01 +1.295564615e+02 +1.295564615e+02 -3.5886e+00 -6.3716e-01 +1.5178e+00 -3.9661e+00 +3.3268e+00 +1.0799e+00 -3.5205e+00 -2.6673e+00 +1.1768e+00 +1.3263e+00 -1.4144e+00 +6.2175e-01 +6.2645e-01 +1.3608e+00 -2.6494e+00 -3.1517e+00 -6.3103e-01 +3.5405e+00 +3.5808e+00 -3.7493e+00
44 +5.182010475e+01 +5.182010475e+01 +8.900010475e+01 +8.900010475e+01 -2.3091e+00 +1.4191e-01 +2.9318e+00 -4.7339e+00 +6.3951e-01 +2.7808e-01 -4.3467e+00 -1.6935e-01 +1.2791e+00 +1.9944e+00 -1.9191e+00 +3.9240e+00 +2.2323e+00 +5.6810e-01 -4.9765e-01 -1.1940e+00 -3.0315e+00 +4.0787e+00 +1.9830e+00 -1.1645e+00
157 +3.398976045e+01 +3.398976045e+01 +7.116976045e+01 +7.116976045e+01 -3.8946e+00 -1.5093e+00 +1.7229e+00 -1.5050e+00 -2.2060e+00 +1.5719e+00 -3.6023e+00 +8.8299e-02 -3.8672e+00 +6.4224e-01 -6.3922e-01 +2.4448e+00 +4.3617e-01 +1.7313e+00 -3.3090e+00 -9.3037e-01 -3.0717e+00 -1.4972e+00 +2.3462e+00 -4.4702e+00
268 +2.502000576e+01 +2.502000576e+01 +6.220000576e+01 +6.220000576e+01 -3.8464e+00 +2.0924e-01 +1.2003e+00 -1.9806e+00 -2.0024e+00 +8.5788e-01 -2.4612e+00 -1.5553e+00 -4.8442e+00 +2.3045e+00 +1.3852e+00 +3.3607e+00 +5.7907e-01 +4.4891e+00 -6.8653e-01 -3.6165e-01 -2.0072e+00 -1.4305e+00 +2.0537e+00 -1.6431e+00
780 +1.572129196e+01 +1.572129196e+01 +5.290129196e+01 +5.290129196e+01 -4.3031e+00 +2.7669e-01 +6.2223e-01 -1.2225e+00 -2.1477e+00 +1.1427e+00 -4.1632e+00 -1.3287e+00 -2.2555e+00 +3.7850e+00 +9.6908e-01 +1.0927e+00 +2.0761e+00 +2.8239e+00 -1.0908e+00 -9.3073e-01 -2.5534e+00 -2.9022e+00 +2.3589e+00 -8.0817e-01
1000 +9.889560128e+00 +9.889560128e+00 +4.706956013e+01 +4.706956013e+01 -4.5443e+00 -1.7539e-01 +8.2918e-01 -9.6814e-01 -1.4670e+00 +2.0160e-01 -4.7532e+00 -1.4569e+00 -1.9843e+00 +3.1305e+00 +1.5137e+00 +1.1445e+00 +2.9613e+00 +3.5078e+00 -5.8023e-01 -7.7834e-01 -1.9483e+00 -1.6582e+00 +1.2312e+00 -5.7329e-01
1638 +6.103493184e+00 +6.103493184e+00 +4.328349318e+01 +4.328349318e+01 -4.4265e+00 +6.2468e-01 +3.4551e-01 -1.0453e+00 -2.3488e+00 -1.3990e-01 -4.1689e+00 -1.0613e+00 -2.1601e+00 +2.9824e+00 +1.6177e+00 +9.1453e-01 +3.7491e+00 +3.6906e+00 -6.1295e-01 -7.4838e-01 -1.9771e+00 -1.7465e+00 +1.2379e+00 -8.1859e-01
2140 +3.885434036e+00 +3.885434036e+00 +4.106543404e+01 +4.106543404e+01 -4.5267e+00 +5.2733e-01 +2.9046e-01 -1.0388e+00 -2.2387e+00 +1.4221e-02 -4.1889e+00 -9.6068e-01 -2.2363e+00 +2.9416e+00 +1.7944e+00 +9.3528e-01 +3.5073e+00 +3.6868e+00 -6.3538e-01 -6.1683e-01 -1.8597e+00 -1.5922e+00 +9.5247e-01 -7.8448e-01
18263 +2.010395164e+00 +2.010395164e+00 +3.919039516e+01 +3.919039516e+01 -4.6087e+00 +2.5086e+00 +2.4801e+00 +9.2422e-02 -4.2090e+00 -8.4851e-01 +7.8538e-03 -3.4028e+00 -1.8108e+00 +3.9646e+00 +9.3767e-01 -3.6035e+00 +1.1116e+00 -2.5067e+00 +3.8007e+00 +4.1952e-01 +9.4353e-01 -1.7275e+00 -8.5803e-01 +1.1131e+00
18503 +1.495973442e+00 +1.495973442e+00 +3.867597344e+01 +3.867597344e+01 -4.4271e+00 +2.3584e+00 +2.2735e+00 +3.4146e-01 -3.7034e+00 -5.9003e-01 -1.7152e-01 -3.8727e+00 -1.7808e+00 +3.9957e+00 +7.6461e-01 -3.6059e+00 +1.1466e+00 -2.6987e+00 +3.4359e+00 +3.5577e-01 +1.0102e+00 -1.6768e+00 -1.0237e+00 +1.2181e+00
18567 +9.843921988e-01 +9.843921988e-01 +3.816439220e+01 +3.816439220e+01 -4.4288e+00 +2.2684e+00 +2.3851e+00 +3.6352e-01 -3.6814e+00 -6.7168e-01 -1.6331e-01 -3.7977e+00 -1.6978e+00 +3.9793e+00 +7.8751e-01 -3.5297e+00 +1.0323e+00 -2.6958e+00 +3.3376e+00 +4.1323e-01 +8.5042e-01 -1.6651e+00 -1.1029e+00 +1.3132e+00
18885 +6.063271717e-01 +6.063271717e-01 +3.778632717e+01 +3.778632717e+01 -4.4338e+00 +2.2506e+00 +2.4867e+00 +3.2843e-01 -3.6711e+00 -6.1120e-01 -1.5063e-01 -3.8848e+00 -1.7567e+00 +4.0419e+00 +7.9905e-01 -3.5328e+00 +9.9899e-01 -2.6838e+00 +3.4243e+00 +3.6453e-01 +7.8771e-01 -1.7405e+00 -1.0570e+00 +1.3621e+00
19097 +3.234056089e-01 +3.234056089e-01 +3.750340561e+01 +3.750340561e+01 -4.4152e+00 +2.2741e+00 +2.4547e+00 +3.3081e-01 -3.6629e+00 -6.2464e-01 -1.5700e-01 -3.9091e+00 -1.7221e+00 +3.9825e+00 +7.8126e-01 -3.5180e+00 +9.5329e-01 -2.6722e+00 +3.4499e+00 +3.8256e-01 +8.0550e-01 -1.7614e+00 -1.0336e+00 +1.3530e+00
19378 +2.482561129e-01 +2.482561129e-01 +3.742825611e+01 +3.742825611e+01 -4.4286e+00 +2.2644e+00 +2.4819e+00 +3.0366e-01 -3.6532e+00 -6.1459e-01 -1.5028e-01 -3.9389e+00 -1.7415e+00 +3.9817e+00 +7.7610e-01 -3.5199e+00 +9.6001e-01 -2.6665e+00 +3.4622e+00 +3.9598e-01 +8.1111e-01 -1.7729e+00 -1.0395e+00 +1.3385e+00
19776 +1.518919649e-01 +1.518919649e-01 +3.733189196e+01 +3.733189196e+01 -4.4281e+00 +2.2707e+00 +2.4812e+00 +3.0203e-01 -3.6500e+00 -6.1008e-01 -1.4772e-01 -3.9355e+00 -1.7347e+00 +3.9816e+00 +7.8213e-01 -3.5118e+00 +9.5717e-01 -2.6696e+00 +3.4665e+00 +3.9844e-01 +8.1004e-01 -1.7693e+00 -1.0409e+00 +1.3425e+00
20959 +9.941116908e-02 +9.941116908e-02 +3.727941117e+01 +3.727941117e+01 -4.4282e+00 +2.2719e+00 +2.4804e+00 +3.0356e-01 -3.6508e+00 -6.1071e-01 -1.4687e-01 -3.9349e+00 -1.7348e+00 +3.9808e+00 +7.8260e-01 -3.5111e+00 +9.5496e-01 -2.6707e+00 +3.4680e+00 +3.9858e-01 +8.1281e-01 -1.7688e+00 -1.0411e+00 +1.3399e+00
134606 +6.147503081e-02 +6.147503081e-02 +3.724147503e+01 +3.724147503e+01 -4.1160e+00 +2.1399e+00 +2.0587e+00 +1.5086e+00 -3.4726e+00 -1.1524e+00 +3.2279e-01 -3.4786e+00 -1.8708e+00 +3.1329e+00 +8.2169e-02 -3.5907e+00 +1.2646e+00 -2.8363e+00 +3.6409e+00 +8.2785e-01 +4.2849e-01 -1.4026e+00 -2.7307e+00 +1.5820e+00
135384 +3.798346793e-02 +3.798346793e-02 +3.721798347e+01 +3.721798347e+01 -4.1143e+00 +2.1410e+00 +2.0590e+00 +1.5104e+00 -3.4734e+00 -1.1508e+00 +3.2125e-01 -3.4804e+00 -1.8708e+00 +3.1334e+00 +7.9812e-02 -3.5916e+00 +1.2655e+00 -2.8369e+00 +3.6394e+00 +8.2707e-01 +4.2880e-01 -1.4045e+00 -2.7296e+00 +1.5847e+00
299296 +2.478557410e-02 +2.478557410e-02 +3.720478557e+01 +3.720478557e+01 -4.0904e+00 +2.1612e+00 +2.1959e+00 +1.2292e+00 -3.5581e+00 -1.0561e+00 +1.8640e-01 -3.5711e+00 -1.7218e+00 +3.3339e+00 +2.1692e-01 -3.5387e+00 +1.2276e+00 -2.7996e+00 +3.5473e+00 +7.0966e-01 +4.7315e-01 -1.5202e+00 -2.2926e+00 +1.5610e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.235373131e+02 +1.235373131e+02 -2.436268692e+01 -2.436268692e+01 -8.6611e-01 +1.8269e+00 +4.5706e-01 -1.3837e+00 -1.6432e+00 +2.2926e-01 +2.2922e+00 +3.1538e+00 +1.0927e+00 -3.6942e+00 +2.3604e+00 +8.7577e-02 -2.4103e+00 +1.0968e+00 +2.1631e+00 -3.2784e+00 -1.7261e+00 +2.7741e+00 +1.9952e+00 +1.8830e+00
12 +9.230926502e+01 +9.230926502e+01 -5.559073498e+01 -5.559073498e+01 -4.7540e-02 +2.3427e+00 +6.9814e-01 -6.0870e-01 -9.1495e-02 +2.6596e+00 -1.0772e-01 +1.2890e+00 +7.1494e-02 -4.4494e+00 -1.7484e+00 -1.1967e+00 +1.7376e-01 +1.5443e+00 +2.4942e+00 -2.5998e+00 +1.0186e+00 +2.9197e+00 -1.2493e+00 -5.5424e-01
17 +6.175686672e+01 +6.175686672e+01 -8.614313328e+01 -8.614313328e+01 +1.2481e+00 +3.3268e+00 +2.7228e+00 -4.8279e+00 -1.5535e+00 +2.8256e+00 +3.1999e+00 +2.8263e-01 +3.0195e+00 -3.5546e+00 +1.7377e+00 -1.4725e+00 -1.7458e+00 -1.3233e+00 +4.1610e-01 -3.3223e+00 -1.4658e+00 +2.8430e-01 +1.2575e+00 +1.9102e+00
119 +3.898795308e+01 +3.898795308e+01 -1.089120469e+02 -1.089120469e+02 +4.2607e+00 +4.1594e-02 +5.0529e+00 -3.7307e+00 -3.9516e-01 +9.6233e-02 +2.1547e+00 -1.3106e+00 -5.4349e-01 -9.9796e-01 -5.0214e-01 -7.1234e-01 -1.4841e+00 +3.1711e-01 -2.9565e-01 +6.7870e-01 +1.4878e+00 +1.9387e+00 +1.2771e+00 +4.6345e+00
368 +2.451692995e+01 +2.451692995e+01 -1.233830701e+02 -1.233830701e+02 +2.1334e+00 +3.6974e+00 +3.8663e+00 -2.9053e+00 -1.9120e+00 -4.4493e-01 +1.2633e+00 -2.2215e+00 -3.2175e+00 +1.5751e+00 -3.5445e+00 +2.3192e+00 -2.4998e+00 -3.0269e+00 -5.8596e-01 -2.5537e+00 +8.1060e-01 -1.5024e-01 +1.0053e+00 -5.9895e-02
542 +1.390312309e+01 +1.390312309e+01 -1.339968769e+02 -1.339968769e+02 +8.3329e-01 +2.1609e+00 +1.8539e+00 -3.4009e+00 -8.8423e-01 +1.1103e+00 +1.2507e+00 -1.2849e+00 -3.9283e+00 +1.1134e+00 -4.3593e+00 +3.1416e+00 -1.9689e+00 -5.1787e+00 +3.6641e-01 -2.9905e+00 -2.1683e+00 -1.5794e+00 -6.2057e-01 +2.5241e+00
789 +9.346393794e+00 +9.346393794e+00 -1.385536062e+02 -1.385536062e+02 -6.4317e-01 +1.9739e+00 +1.4132e+00 -3.1393e+00 -9.0368e-01 +2.2085e+00 -4.5029e-01 -3.0868e+00 -4.0440e+00 +1.1005e+00 -3.6517e+00 +4.0142e+00 -8.4458e-01 -3.2543e+00 +1.0038e+00 -9.7475e-01 -2.4319e+00 -2.8238e+00 -1.8293e+00 +1.1298e+00
1121 +6.085529513e+00 +6.085529513e+00 -1.418144705e+02 -1.418144705e+02 +5.6106e-01 +1.7644e+00 +1.4410e+00 -3.0834e+00 -1.6252e+00 +1.8970e+00 +7.5401e-02 -1.6165e+00 -4.6150e+00 +1.0566e+00 -3.0041e+00 +3.6404e+00 -9.1075e-01 -4.0839e+00 +1.2405e+00 -1.5556e+00 -2.7515e+00 -3.3265e+00 -1.8565e+00 +1.1069e+00
1443 +3.774998693e+00 +3.774998693e+00 -1.441250013e+02 -1.441250013e+02 +1.0284e-01 +1.9033e+00 +1.2518e+00 -3.2299e+00 -1.7248e+00 +2.2922e+00 +7.3846e-02 -2.2147e+00 -4.1797e+00 +1.2955e+00 -3.3260e+00 +3.3723e+00 -1.0696e+00 -4.0583e+00 +1.1795e+00 -9.0571e-01 -3.4517e+00 -3.3728e+00 -1.9436e+00 +1.1233e+00
1974 +2.350760475e+00 +2.350760475e+00 -1.455492395e+02 -1.455492395e+02 -6.1696e-02 +1.7779e+00 +1.3404e+00 -3.0954e+00 -1.8123e+00 +1.9639e+00 +8.4274e-02 -2.3657e+00 -3.9488e+00 +1.3653e+00 -3.5445e+00 +3.1525e+00 -1.0933e+00 -4.5014e+00 +1.1022e+00 -8.2307e-01 -3.6172e+00 -3.3239e+00 -2.0586e+00 +7.0186e-01
2433 +1.516510351e+00 +1.516510351e+00 -1.463834896e+02 -1.463834896e+02 -2.3326e-02 +1.7734e+00 +1.2909e+00 -3.0779e+00 -1.7755e+00 +1.9866e+00 +5.9931e-02 -2.3486e+00 -3.9650e+00 +1.3148e+00 -3.5850e+00 +3.2469e+00 -1.0975e+00 -4.5280e+00 +1.0948e+00 -8.2478e-01 -3.6735e+00 -3.3825e+00 -2.0565e+00 +7.3722e-01
30627 +9.015089286e-01 +9.015089286e-01 -1.469984911e+02 -1.469984911e+02 -2.0630e+00 -9.8291e-01 +5.6931e-01 -9.6537e-01 -3.5374e+00 +1.2787e+00 -2.4870e+00 -2.3914e+00 -3.2258e+00 +1.8554e+00 -2.8229e+00 +3.7819e+00 -1.1699e-01 -3.7194e+00 +1.7673e+00 +2.6286e+00 -3.9906e+00 -2.6876e+00 -3.3940e+00 +2.7664e+00
30832 +6.109472918e-01 +6.109472918e-01 -1.472890527e+02 -1.472890527e+02 -2.0765e+00 -9.4433e-01 +5.9900e-01 -9.4820e-01 -3.5957e+00 +1.2451e+00 -2.4777e+00 -2.4157e+00 -3.2520e+00 +1.8630e+00 -2.8384e+00 +3.8254e+00 -8.2259e-02 -3.7450e+00 +1.7163e+00 +2.7075e+00 -3.9876e+00 -2.6572e+00 -3.4526e+00 +2.8334e+00
31020 +3.389537465e-01 +3.389537465e-01 -1.475610463e+02 -1.475610463e+02 -2.1469e+00 -9.3101e-01 +5.7713e-01 -1.0104e+00 -3.5930e+00 +1.2421e+00 -2.4685e+00 -2.4474e+00 -3.1945e+00 +1.8835e+00 -2.8800e+00 +3.8256e+00 -8.1048e-02 -3.7359e+00 +1.7353e+00 +2.7552e+00 -4.0041e+00 -2.6075e+00 -3.4573e+00 +2.8956e+00
31617 +2.506276692e-01 +2.506276692e-01 -1.476493723e+02 -1.476493723e+02 -2.0841e+00 -9.4987e-01 +5.7766e-01 -9.6923e-01 -3.6303e+00 +1.2540e+00 -2.4955e+00 -2.4273e+00 -3.2537e+00 +1.8758e+00 -2.8670e+00 +3.8375e+00 -1.5315e-01 -3.7468e+00 +1.7434e+00 +2.7936e+00 -4.0274e+00 -2.5973e+00 -3.4646e+00 +2.8175e+00
32136 +1.509100449e-01 +1.509100449e-01 -1.477490900e+02 -1.477490900e+02 -2.0925e+00 -9.5609e-01 +5.7024e-01 -9.6231e-01 -3.6287e+00 +1.2610e+00 -2.4904e+00 -2.4393e+00 -3.2518e+00 +1.8760e+00 -2.8716e+00 +3.8298e+00 -1.4927e-01 -3.7433e+00 +1.7464e+00 +2.7891e+00 -4.0280e+00 -2.6025e+00 -3.4591e+00 +2.8203e+00
121201 +9.801232002e-02 +9.801232002e-02 -1.478019877e+02 -1.478019877e+02 -1.1276e+00 +1.1144e-01 +1.3657e+00 -2.2084e+00 -3.0053e+00 +1.3092e+00 -1.3065e+00 -1.8314e+00 -4.1017e+00 +1.2201e+00 -3.7041e+00 +4.0227e+00 -1.3805e+00 -4.0257e+00 +1.2654e+00 +1.6426e+00 -3.6066e+00 -2.9271e+00 -2.5115e+00 +2.7332e+00
506554 +5.948668906e-02 +5.948668906e-02 -1.478405133e+02 -1.478405133e+02 -1.6302e+00 +3.8390e-01 +1.3007e+00 -2.2736e+00 -2.9939e+00 +1.5047e+00 -1.3438e+00 -2.2502e+00 -3.8718e+00 +1.6665e+00 -3.9042e+00 +3.9114e+00 -1.3240e+00 -3.6904e+00 +1.6406e+00 +2.0001e+00 -3.8969e+00 -2.9694e+00 -2.6626e+00 +2.8595e+00
507005 +3.810783977e-02 +3.810783977e-02 -1.478618922e+02 -1.478618922e+02 -1.6338e+00 +3.7685e-01 +1.2994e+00 -2.2743e+00 -2.9944e+00 +1.5023e+00 -1.3423e+00 -2.2548e+00 -3.8721e+00 +1.6641e+00 -3.9053e+00 +3.9090e+00 -1.3247e+00 -3.6910e+00 +1.6381e+00 +2.0081e+00 -3.9006e+00 -2.9684e+00 -2.6652e+00 +2.8628e+00
507320 +2.391396661e-02 +2.391396661e-02 -1.478760860e+02 -1.478760860e+02 -1.6343e+00 +3.7666e-01 +1.2989e+00 -2.2735e+00 -2.9951e+00 +1.5031e+00 -1.3431e+00 -2.2551e+00 -3.8722e+00 +1.6656e+00 -3.9055e+00 +3.9089e+00 -1.3232e+00 -3.6897e+00 +1.6394e+00 +2.0070e+00 -3.9000e+00 -2.9682e+00 -2.6644e+00 +2.8638e+00
508948 +1.574970587e-02 +1.574970587e-02 -1.478842503e+02 -1.478842503e+02 -1.6342e+00 +3.7577e-01 +1.2997e+00 -2.2730e+00 -2.9949e+00 +1.5031e+00 -1.3426e+00 -2.2550e+00 -3.8726e+00 +1.6653e+00 -3.9058e+00 +3.9082e+00 -1.3233e+00 -3.6900e+00 +1.6386e+00 +2.0073e+00 -3.9005e+00 -2.9682e+00 -2.6644e+00 +2.8644e+00
% function evaluation | noise-free fitness - Fopt (4.060000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.918549809e+01 +9.918549809e+01 +1.397854981e+02 +1.397854981e+02 +1.3595e+00 -3.8019e+00 +1.0902e+00 -2.5993e+00 -1.2214e+00 -3.6575e+00 -3.2659e+00 +2.0041e+00 +6.1899e-01 +3.4465e+00 +3.4189e-01 -3.5445e+00 -3.4968e+00 -1.5989e+00 -9.4361e-01 -7.9840e-02 -2.9722e+00 -6.4598e-01 -7.3977e-01 +1.9467e+00
89 +4.739454209e+01 +4.739454209e+01 +8.799454209e+01 +8.799454209e+01 +3.4522e+00 -2.4262e+00 +5.6770e+00 +2.5713e+00 +3.2312e+00 -4.1853e+00 +2.5666e+00 +2.8880e+00 +3.6993e-01 +2.6055e+00 -4.0060e+00 +2.7045e+00 -8.4502e-01 -4.6251e-01 -5.5206e-01 +4.0983e+00 +1.7171e-01 +1.1403e+00 -1.4287e+00 -6.1532e-01
224 +3.942784472e+01 +3.942784472e+01 +8.002784472e+01 +8.002784472e+01 +3.0070e+00 -7.2071e-01 -1.0196e+00 +7.0701e-01 +8.5149e-01 +7.2763e-01 +2.0767e+00 +2.8203e+00 +3.8798e+00 -2.2032e-01 -1.6640e+00 -1.8985e+00 -2.5256e+00 +2.2452e+00 +8.2428e-01 +3.6210e+00 +1.1239e+00 +2.7178e+00 -9.5698e-01 +1.6844e+00
345 +2.356900157e+01 +2.356900157e+01 +6.416900157e+01 +6.416900157e+01 +3.3690e+00 +1.0452e+00 +3.2430e-01 +1.4313e+00 +2.9439e+00 +2.5104e+00 +2.1146e+00 +3.4839e+00 -3.3615e+00 +1.8152e+00 -2.2517e+00 -8.5177e-01 -2.9335e-01 +3.2165e+00 +1.2717e+00 +4.0191e+00 +1.4337e+00 +2.0656e+00 -1.2876e+00 -5.5260e-01
445 +1.359094545e+01 +1.359094545e+01 +5.419094545e+01 +5.419094545e+01 +2.8327e+00 -2.3220e+00 -3.7186e-01 +3.4416e+00 +3.0519e+00 +1.4211e+00 +3.0968e+00 +3.3182e+00 -2.2082e+00 +2.7963e-01 -2.2169e+00 +9.4786e-02 +8.0765e-01 +3.4291e+00 -6.8246e-01 +2.7831e+00 +5.2929e-02 +1.3614e+00 -1.8795e+00 +2.8267e+00
725 +9.062679997e+00 +9.062679997e+00 +4.966268000e+01 +4.966268000e+01 +2.8067e+00 -1.3923e-01 -1.9852e+00 +3.7421e+00 +3.2006e+00 +3.3236e+00 +2.9181e+00 +3.9637e+00 -1.9361e+00 -2.8674e-01 -2.7459e+00 +7.3835e-01 +2.8667e+00 +3.3504e+00 -4.1071e-01 +2.9378e+00 +2.5291e+00 +1.6748e+00 -2.9694e+00 +2.6569e+00
783 +5.616639325e+00 +5.616639325e+00 +4.621663932e+01 +4.621663932e+01 +3.6754e+00 -1.1729e+00 -2.2509e+00 +3.5258e+00 +3.3362e+00 +3.0030e+00 +3.0572e+00 +3.4908e+00 -1.1978e+00 -8.2832e-01 -2.7491e+00 +3.6105e-01 +3.2994e+00 +3.3301e+00 -5.4134e-01 +3.3584e+00 +1.6125e+00 +1.9074e+00 -2.2042e+00 +2.0167e+00
1069 +3.413388920e+00 +3.413388920e+00 +4.401338892e+01 +4.401338892e+01 +3.5064e+00 -8.0167e-01 -2.3671e+00 +2.9559e+00 +3.6623e+00 +2.3650e+00 +3.1906e+00 +3.3252e+00 -2.0112e+00 -7.5690e-01 -3.2272e+00 +6.9338e-03 +4.4452e+00 +3.5435e+00 -5.1732e-01 +3.1751e+00 +2.0006e+00 +1.6192e+00 -2.8780e+00 +2.7163e+00
1376 +2.460570237e+00 +2.460570237e+00 +4.306057024e+01 +4.306057024e+01 +3.5588e+00 -1.0268e+00 -2.3076e+00 +3.0120e+00 +3.4684e+00 +3.0090e+00 +3.4204e+00 +3.1609e+00 -1.7181e+00 -1.0577e+00 -3.1932e+00 +1.0042e-01 +4.3786e+00 +3.2821e+00 -1.6690e-01 +3.5187e+00 +1.9621e+00 +1.6835e+00 -3.0086e+00 +2.8150e+00
1755 +1.499606019e+00 +1.499606019e+00 +4.209960602e+01 +4.209960602e+01 +3.6116e+00 -1.0201e+00 -2.3834e+00 +3.0069e+00 +3.6223e+00 +3.1104e+00 +3.6631e+00 +3.3267e+00 -1.8534e+00 -9.8540e-01 -3.3060e+00 +1.2371e-01 +4.4171e+00 +3.3528e+00 -2.8169e-01 +3.6575e+00 +2.0139e+00 +1.5255e+00 -3.1107e+00 +2.4447e+00
2188 +9.510125603e-01 +9.510125603e-01 +4.155101256e+01 +4.155101256e+01 +3.6788e+00 -1.0147e+00 -2.3135e+00 +3.0289e+00 +3.6418e+00 +3.1098e+00 +3.6491e+00 +3.3882e+00 -1.8604e+00 -9.3145e-01 -3.3018e+00 +9.6808e-02 +4.3508e+00 +3.3926e+00 -2.9697e-01 +3.6163e+00 +2.0205e+00 +1.5418e+00 -3.1126e+00 +2.4889e+00
2858 +6.202398844e-01 +6.202398844e-01 +4.122023988e+01 +4.122023988e+01 +3.6550e+00 -1.0094e+00 -2.3568e+00 +3.0437e+00 +3.6378e+00 +3.0963e+00 +3.6487e+00 +3.3653e+00 -1.8907e+00 -9.2898e-01 -3.2937e+00 +1.0689e-01 +4.3537e+00 +3.3763e+00 -3.1973e-01 +3.6027e+00 +2.0060e+00 +1.5281e+00 -3.1284e+00 +2.4747e+00
13864 +3.769232175e-01 +3.769232175e-01 +4.097692322e+01 +4.097692322e+01 +4.6754e+00 -1.5621e+00 -8.5339e-01 +2.5441e+00 +2.6728e+00 +3.8100e+00 +2.4120e+00 +4.4893e+00 -6.2204e-03 -7.2937e-01 -4.4863e+00 +1.1130e+00 +2.5145e+00 +1.9877e+00 -1.0709e+00 +3.3222e+00 +2.2152e+00 +2.6611e-01 -3.8618e+00 +2.7392e+00
85502 +2.405028770e-01 +2.405028770e-01 +4.084050288e+01 +4.084050288e+01 +3.5496e+00 -8.2099e-01 -3.1911e+00 +2.8129e+00 +2.8288e+00 +3.7941e+00 +2.3177e+00 +2.7717e+00 -1.8557e+00 +3.4181e-01 -3.1070e+00 +2.2640e-01 +3.4940e+00 +3.6517e+00 -1.8600e+00 +2.4953e+00 +1.8554e+00 +2.1633e+00 -3.6272e+00 +1.6102e+00
85866 +1.580898502e-01 +1.580898502e-01 +4.075808985e+01 +4.075808985e+01 +3.5447e+00 -8.2481e-01 -3.1899e+00 +2.8334e+00 +2.8058e+00 +3.7813e+00 +2.3483e+00 +2.7932e+00 -1.8435e+00 +3.7715e-01 -3.1218e+00 +2.6702e-01 +3.4621e+00 +3.6440e+00 -1.8540e+00 +2.5104e+00 +1.8354e+00 +2.2201e+00 -3.6456e+00 +1.6052e+00
86043 +7.886661813e-02 +7.886661813e-02 +4.067886662e+01 +4.067886662e+01 +3.5419e+00 -8.0962e-01 -3.2096e+00 +2.8259e+00 +2.7982e+00 +3.7955e+00 +2.3442e+00 +2.8161e+00 -1.8384e+00 +3.6408e-01 -3.1308e+00 +2.5221e-01 +3.4719e+00 +3.6624e+00 -1.8642e+00 +2.5209e+00 +1.8340e+00 +2.2349e+00 -3.6311e+00 +1.5965e+00
