% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
12507 +6.273618493e-02 +6.273618493e-02 +3.998273618e+01 +3.998273618e+01 +4.0629e+00 -9.2421e-01 +2.4091e+00 -2.3903e+00 -2.0187e+00 +2.4091e+00 +2.2967e+00 -7.0716e-01 +2.9601e+00 +3.4704e+00 -3.6903e-01 +1.9793e-01 -1.6472e-01 -5.1720e-02 -1.6975e+00 +6.9944e-01 +2.4513e-01 +1.0636e+00 +8.9331e-01 -3.5444e+00
14632 +3.474556164e-02 +3.474556164e-02 +3.995474556e+01 +3.995474556e+01 +4.0220e+00 -1.1403e+00 +2.4615e+00 -2.3124e+00 -1.9520e+00 +2.3087e+00 +2.2643e+00 -6.5134e-01 +3.1125e+00 +3.4004e+00 -5.0243e-01 +2.0092e-01 -6.3874e-02 +1.1108e-01 -1.5126e+00 +5.8020e-01 +1.6452e-01 +8.3352e-01 +9.3200e-01 -3.5528e+00
15983 +2.270731118e-02 +2.270731118e-02 +3.994270731e+01 +3.994270731e+01 +3.9611e+00 -1.0964e+00 +2.4706e+00 -2.2740e+00 -2.1466e+00 +2.3367e+00 +2.2891e+00 -5.8072e-01 +3.0034e+00 +3.3220e+00 -3.7127e-01 +1.8192e-01 -1.6025e-01 +2.4317e-01 -1.3846e+00 +7.0106e-01 +1.7808e-01 +9.9519e-01 +9.5385e-01 -3.5879e+00
16460 +1.520846128e-02 +1.520846128e-02 +3.993520846e+01 +3.993520846e+01 +3.9419e+00 -1.0456e+00 +2.3706e+00 -2.3080e+00 -2.0200e+00 +2.3274e+00 +2.2509e+00 -6.1874e-01 +3.0765e+00 +3.3598e+00 -4.7065e-01 +2.0932e-01 -9.7984e-02 +1.1806e-01 -1.6567e+00 +6.6247e-01 +1.9405e-01 +1.0040e+00 +1.0421e+00 -3.4997e+00
17271 +8.713248991e-03 +8.713248991e-03 +3.992871325e+01 +3.992871325e+01 +3.9199e+00 -1.0866e+00 +2.3350e+00 -2.1678e+00 -1.9772e+00 +2.3200e+00 +2.2829e+00 -6.3890e-01 +3.0534e+00 +3.4360e+00 -4.0727e-01 +1.9622e-01 -8.1194e-02 +1.6965e-01 -1.4850e+00 +6.0113e-01 +1.7245e-01 +1.0135e+00 +1.0211e+00 -3.5631e+00
19132 +5.849569133e-03 +5.849569133e-03 +3.992584957e+01 +3.992584957e+01 +3.9314e+00 -1.0551e+00 +2.3189e+00 -2.2156e+00 -2.0069e+00 +2.3455e+00 +2.2822e+00 -6.1410e-01 +3.0334e+00 +3.4503e+00 -3.9369e-01 +2.0754e-01 -7.5420e-02 +1.9580e-01 -1.5401e+00 +6.3369e-01 +1.4823e-01 +9.8833e-01 +1.0875e+00 -3.5943e+00
19823 +3.611249620e-03 +3.611249620e-03 +3.992361125e+01 +3.992361125e+01 +3.9561e+00 -1.0209e+00 +2.4052e+00 -2.3192e+00 -2.0577e+00 +2.4263e+00 +2.2288e+00 -6.1290e-01 +3.0797e+00 +3.4630e+00 -4.2484e-01 +2.0100e-01 -1.6318e-01 +1.5067e-01 -1.5871e+00 +6.0732e-01 +2.0920e-01 +1.0147e+00 +1.0034e+00 -3.5589e+00
20614 +2.301617492e-03 +2.301617492e-03 +3.992230162e+01 +3.992230162e+01 +3.9797e+00 -1.0237e+00 +2.3751e+00 -2.2723e+00 -2.0342e+00 +2.3182e+00 +2.3417e+00 -6.3177e-01 +3.0630e+00 +3.3963e+00 -4.0556e-01 +2.0944e-01 -8.3727e-02 +2.4579e-01 -1.5645e+00 +6.0489e-01 +1.5065e-01 +1.0101e+00 +1.0275e+00 -3.6171e+00
22006 +1.500425870e-03 +1.500425870e-03 +3.992150043e+01 +3.992150043e+01 +3.9748e+00 -1.0725e+00 +2.4118e+00 -2.2831e+00 -2.0589e+00 +2.3174e+00 +2.2546e+00 -5.9257e-01 +3.1000e+00 +3.4135e+00 -3.7692e-01 +2.1945e-01 -1.2315e-01 +2.0632e-01 -1.4994e+00 +5.9993e-01 +1.7546e-01 +1.0158e+00 +9.6611e-01 -3.6131e+00
22493 +9.317871301e-04 +9.317871301e-04 +3.992093179e+01 +3.992093179e+01 +3.9736e+00 -1.0718e+00 +2.4045e+00 -2.2966e+00 -2.0341e+00 +2.3108e+00 +2.2691e+00 -6.2745e-01 +3.0960e+00 +3.3951e+00 -4.0219e-01 +2.4168e-01 -9.9134e-02 +1.8950e-01 -1.5673e+00 +5.9568e-01 +1.7087e-01 +1.0313e+00 +9.9010e-01 -3.5915e+00
23562 +5.243448474e-04 +5.243448474e-04 +3.992052434e+01 +3.992052434e+01 +3.9348e+00 -1.0590e+00 +2.3687e+00 -2.2742e+00 -2.0321e+00 +2.3653e+00 +2.2468e+00 -5.9831e-01 +3.0496e+00 +3.4283e+00 -3.7810e-01 +2.0608e-01 -1.2659e-01 +1.8224e-01 -1.5262e+00 +6.3896e-01 +1.8741e-01 +1.0169e+00 +1.0038e+00 -3.5697e+00
24374 +3.354285916e-04 +3.354285916e-04 +3.992033543e+01 +3.992033543e+01 +3.9563e+00 -1.0734e+00 +2.4007e+00 -2.2746e+00 -2.0309e+00 +2.3558e+00 +2.2649e+00 -6.1288e-01 +3.0541e+00 +3.4288e+00 -3.8578e-01 +2.2361e-01 -1.2532e-01 +1.9885e-01 -1.5097e+00 +5.9671e-01 +1.8752e-01 +1.0192e+00 +9.8059e-01 -3.5873e+00
25995 +2.491930236e-04 +2.491930236e-04 +3.992024919e+01 +3.992024919e+01 +3.9596e+00 -1.0607e+00 +2.3907e+00 -2.2895e+00 -2.0391e+00 +2.3537e+00 +2.2502e+00 -6.2113e-01 +3.0711e+00 +3.4077e+00 -3.9425e-01 +2.2153e-01 -1.0681e-01 +1.7708e-01 -1.5628e+00 +6.0883e-01 +1.9374e-01 +1.0313e+00 +1.0056e+00 -3.5763e+00
26677 +1.309713148e-04 +1.309713148e-04 +3.992013097e+01 +3.992013097e+01 +3.9439e+00 -1.0722e+00 +2.3880e+00 -2.2895e+00 -2.0356e+00 +2.3610e+00 +2.2407e+00 -6.1952e-01 +3.0564e+00 +3.4189e+00 -3.8815e-01 +2.2915e-01 -1.1623e-01 +1.7163e-01 -1.5547e+00 +6.2381e-01 +1.8104e-01 +1.0276e+00 +1.0098e+00 -3.5715e+00
27752 +9.945260322e-05 +9.945260322e-05 +3.992009945e+01 +3.992009945e+01 +3.9587e+00 -1.0680e+00 +2.3876e+00 -2.2931e+00 -2.0384e+00 +2.3518e+00 +2.2449e+00 -6.1528e-01 +3.0609e+00 +3.4120e+00 -3.7477e-01 +2.2345e-01 -1.1104e-01 +1.6579e-01 -1.5513e+00 +6.2152e-01 +1.9416e-01 +1.0389e+00 +9.8332e-01 -3.5758e+00
28910 +6.082539700e-05 +6.082539700e-05 +3.992006083e+01 +3.992006083e+01 +3.9481e+00 -1.0709e+00 +2.3900e+00 -2.2921e+00 -2.0327e+00 +2.3493e+00 +2.2437e+00 -6.1424e-01 +3.0709e+00 +3.4072e+00 -3.8988e-01 +2.3266e-01 -1.0662e-01 +1.7369e-01 -1.5552e+00 +6.1290e-01 +1.8263e-01 +1.0322e+00 +1.0079e+00 -3.5776e+00
29512 +2.363312244e-05 +2.363312244e-05 +3.992002363e+01 +3.992002363e+01 +3.9540e+00 -1.0676e+00 +2.3913e+00 -2.2958e+00 -2.0397e+00 +2.3549e+00 +2.2476e+00 -6.1760e-01 +3.0635e+00 +3.4171e+00 -3.8263e-01 +2.3040e-01 -1.1773e-01 +1.7502e-01 -1.5571e+00 +6.1658e-01 +1.8692e-01 +1.0353e+00 +9.9616e-01 -3.5781e+00
31617 +1.117560328e-05 +1.117560328e-05 +3.992001118e+01 +3.992001118e+01 +3.9514e+00 -1.0686e+00 +2.3861e+00 -2.2883e+00 -2.0392e+00 +2.3537e+00 +2.2468e+00 -6.1346e-01 +3.0610e+00 +3.4157e+00 -3.8292e-01 +2.2407e-01 -1.1486e-01 +1.7741e-01 -1.5488e+00 +6.2046e-01 +1.8720e-01 +1.0303e+00 +9.9843e-01 -3.5769e+00
33211 +9.078915944e-06 +9.078915944e-06 +3.992000908e+01 +3.992000908e+01 +3.9517e+00 -1.0661e+00 +2.3851e+00 -2.2899e+00 -2.0372e+00 +2.3485e+00 +2.2495e+00 -6.1381e-01 +3.0676e+00 +3.4130e+00 -3.8690e-01 +2.2838e-01 -1.1042e-01 +1.7939e-01 -1.5565e+00 +6.1651e-01 +1.8238e-01 +1.0304e+00 +1.0052e+00 -3.5808e+00
34075 +5.779380544e-06 +5.779380544e-06 +3.992000578e+01 +3.992000578e+01 +3.9541e+00 -1.0655e+00 +2.3860e+00 -2.2898e+00 -2.0400e+00 +2.3546e+00 +2.2470e+00 -6.1556e-01 +3.0618e+00 +3.4155e+00 -3.8374e-01 +2.2265e-01 -1.1385e-01 +1.7523e-01 -1.5552e+00 +6.2041e-01 +1.8848e-01 +1.0310e+00 +9.9884e-01 -3.5764e+00
35024 +3.458464043e-06 +3.458464043e-06 +3.992000346e+01 +3.992000346e+01 +3.9504e+00 -1.0702e+00 +2.3868e+00 -2.2867e+00 -2.0366e+00 +2.3486e+00 +2.2474e+00 -6.1539e-01 +3.0630e+00 +3.4109e+00 -3.8328e-01 +2.2775e-01 -1.1020e-01 +1.7658e-01 -1.5487e+00 +6.1934e-01 +1.8412e-01 +1.0316e+00 +1.0013e+00 -3.5785e+00
36360 +2.416711567e-06 +2.416711567e-06 +3.992000242e+01 +3.992000242e+01 +3.9539e+00 -1.0677e+00 +2.3868e+00 -2.2890e+00 -2.0382e+00 +2.3490e+00 +2.2472e+00 -6.1506e-01 +3.0642e+00 +3.4101e+00 -3.8222e-01 +2.2612e-01 -1.1070e-01 +1.7396e-01 -1.5530e+00 +6.2045e-01 +1.8756e-01 +1.0330e+00 +9.9878e-01 -3.5771e+00
37228 +1.371258911e-06 +1.371258911e-06 +3.992000137e+01 +3.992000137e+01 +3.9533e+00 -1.0679e+00 +2.3842e+00 -2.2893e+00 -2.0388e+00 +2.3491e+00 +2.2460e+00 -6.1330e-01 +3.0641e+00 +3.4118e+00 -3.8148e-01 +2.2488e-01 -1.1137e-01 +1.7377e-01 -1.5537e+00 +6.2164e-01 +1.8852e-01 +1.0336e+00 +9.9794e-01 -3.5761e+00
38270 +9.703417092e-07 +9.703417092e-07 +3.992000097e+01 +3.992000097e+01 +3.9514e+00 -1.0678e+00 +2.3845e+00 -2.2890e+00 -2.0381e+00 +2.3507e+00 +2.2461e+00 -6.1476e-01 +3.0642e+00 +3.4129e+00 -3.8472e-01 +2.2552e-01 -1.1110e-01 +1.7497e-01 -1.5551e+00 +6.2032e-01 +1.8580e-01 +1.0314e+00 +1.0021e+00 -3.5769e+00
38953 +6.144248772e-07 +6.144248772e-07 +3.992000061e+01 +3.992000061e+01 +3.9504e+00 -1.0692e+00 +2.3851e+00 -2.2891e+00 -2.0383e+00 +2.3508e+00 +2.2440e+00 -6.1231e-01 +3.0654e+00 +3.4132e+00 -3.8409e-01 +2.2575e-01 -1.1212e-01 +1.7528e-01 -1.5519e+00 +6.2003e-01 +1.8635e-01 +1.0310e+00 +1.0014e+00 -3.5769e+00
39928 +3.346955282e-07 +3.346955282e-07 +3.992000033e+01 +3.992000033e+01 +3.9505e+00 -1.0695e+00 +2.3861e+00 -2.2905e+00 -2.0399e+00 +2.3536e+00 +2.2415e+00 -6.1210e-01 +3.0644e+00 +3.4143e+00 -3.8346e-01 +2.2477e-01 -1.1398e-01 +1.7387e-01 -1.5522e+00 +6.2127e-01 +1.8787e-01 +1.0308e+00 +1.0005e+00 -3.5755e+00
41005 +2.119973246e-07 +2.119973246e-07 +3.992000021e+01 +3.992000021e+01 +3.9503e+00 -1.0701e+00 +2.3863e+00 -2.2903e+00 -2.0408e+00 +2.3531e+00 +2.2421e+00 -6.1249e-01 +3.0641e+00 +3.4152e+00 -3.8383e-01 +2.2507e-01 -1.1423e-01 +1.7577e-01 -1.5514e+00 +6.2163e-01 +1.8548e-01 +1.0289e+00 +1.0015e+00 -3.5772e+00
42053 +1.353672587e-07 +1.353672587e-07 +3.992000014e+01 +3.992000014e+01 +3.9505e+00 -1.0697e+00 +2.3862e+00 -2.2906e+00 -2.0405e+00 +2.3525e+00 +2.2415e+00 -6.1208e-01 +3.0654e+00 +3.4134e+00 -3.8383e-01 +2.2492e-01 -1.1295e-01 +1.7470e-01 -1.5523e+00 +6.2166e-01 +1.8630e-01 +1.0299e+00 +1.0019e+00 -3.5766e+00
43060 +9.468011086e-08 +9.468011086e-08 +3.992000009e+01 +3.992000009e+01 +3.9507e+00 -1.0690e+00 +2.3860e+00 -2.2905e+00 -2.0398e+00 +2.3519e+00 +2.2428e+00 -6.1279e-01 +3.0655e+00 +3.4127e+00 -3.8418e-01 +2.2551e-01 -1.1237e-01 +1.7468e-01 -1.5535e+00 +6.2110e-01 +1.8627e-01 +1.0308e+00 +1.0023e+00 -3.5766e+00
44090 +4.622989280e-08 +4.622989280e-08 +3.992000005e+01 +3.992000005e+01 +3.9508e+00 -1.0694e+00 +2.3859e+00 -2.2899e+00 -2.0402e+00 +2.3519e+00 +2.2430e+00 -6.1208e-01 +3.0650e+00 +3.4140e+00 -3.8323e-01 +2.2511e-01 -1.1328e-01 +1.7560e-01 -1.5515e+00 +6.2125e-01 +1.8627e-01 +1.0304e+00 +1.0012e+00 -3.5772e+00
45212 +3.573627794e-08 +3.573627794e-08 +3.992000004e+01 +3.992000004e+01 +3.9508e+00 -1.0693e+00 +2.3857e+00 -2.2897e+00 -2.0397e+00 +2.3516e+00 +2.2434e+00 -6.1283e-01 +3.0646e+00 +3.4132e+00 -3.8341e-01 +2.2527e-01 -1.1250e-01 +1.7514e-01 -1.5521e+00 +6.2140e-01 +1.8609e-01 +1.0306e+00 +1.0014e+00 -3.5770e+00
46380 +2.491306361e-08 +2.491306361e-08 +3.992000002e+01 +3.992000002e+01 +3.9503e+00 -1.0697e+00 +2.3858e+00 -2.2896e+00 -2.0397e+00 +2.3522e+00 +2.2425e+00 -6.1259e-01 +3.0647e+00 +3.4135e+00 -3.8382e-01 +2.2508e-01 -1.1251e-01 +1.7504e-01 -1.5518e+00 +6.2131e-01 +1.8602e-01 +1.0301e+00 +1.0021e+00 -3.5768e+00
46407 +8.329962498e-09 +8.329962498e-09 +3.992000001e+01 +3.992000001e+01 +3.9504e+00 -1.0695e+00 +2.3855e+00 -2.2894e+00 -2.0396e+00 +2.3517e+00 +2.2428e+00 -6.1244e-01 +3.0648e+00 +3.4132e+00 -3.8355e-01 +2.2503e-01 -1.1234e-01 +1.7519e-01 -1.5516e+00 +6.2140e-01 +1.8617e-01 +1.0305e+00 +1.0020e+00 -3.5768e+00
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.861153125e+01 +7.861153125e+01 +2.200153125e+01 +2.200153125e+01 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
25 +6.181333047e+01 +6.181333047e+01 +5.203330474e+00 +5.203330474e+00 +4.9932e+00 -1.2691e+00 +2.1013e+00 -1.9417e+00 -1.0686e+00 -3.3245e+00 -2.1871e+00 -4.7339e+00 +1.4098e+00 +2.0020e+00 -1.6361e+00 -1.8593e+00 +1.3665e+00 +4.7824e+00 +3.4111e+00 -2.4087e+00 +3.7890e+00 +1.2665e+00 -1.2684e+00 +2.3717e+00
41 +3.701418922e+01 +3.701418922e+01 -1.959581078e+01 -1.959581078e+01 +5.4629e-01 -3.2299e+00 +4.6775e+00 -8.5296e-01 -2.6234e+00 +4.0773e+00 -1.8214e+00 -1.8221e-01 -4.2234e+00 +1.0772e+00 -1.4725e+00 +3.3351e-01 +2.1227e+00 +1.0808e+00 +2.6994e-01 +6.7615e-02 +2.3798e+00 +7.2022e-01 +1.7658e+00 +1.0877e+00
1134 +2.414915952e+01 +2.414915952e+01 -3.246084048e+01 -3.246084048e+01 +3.1828e-01 +3.9091e+00 +9.1038e-01 +1.5817e+00 -3.2410e+00 +3.2945e+00 -4.8288e-01 -1.8711e+00 -5.0042e+00 -2.5728e+00 +1.5313e+00 +1.1680e+00 -7.0209e-02 -2.5400e+00 -4.4868e+00 +1.5642e+00 -5.1467e+00 +1.9293e+00 -2.9870e+00 -2.4740e+00
2491 +1.125729336e+01 +1.125729336e+01 -4.535270664e+01 -4.535270664e+01 +3.0299e+00 +4.5085e+00 +7.6962e-01 -3.4710e+00 -5.9666e-01 +6.7061e-01 +3.2052e+00 -4.9716e+00 -3.2598e+00 +1.0991e-01 -5.3314e-01 -5.0196e-01 +1.0533e+00 +9.1762e-01 -7.4250e-01 +3.4086e+00 -4.2045e+00 -2.8487e+00 -2.5686e+00 -5.8323e+00
3248 +9.846110258e+00 +9.846110258e+00 -4.676388974e+01 -4.676388974e+01 +5.3550e-01 +2.0818e+00 +3.4657e+00 -2.3541e+00 -2.2268e+00 +9.7660e-01 +1.3084e+00 -1.9922e+00 -2.8337e+00 -1.8657e-02 -5.2413e-01 -8.0286e-01 +1.6917e+00 -1.8324e+00 -2.6638e+00 +2.4455e+00 -4.8087e+00 -4.3454e-01 -2.4564e+00 -2.2133e+00
4355 +5.256734745e+00 +5.256734745e+00 -5.135326526e+01 -5.135326526e+01 +1.6711e+00 +3.3748e+00 +3.2995e+00 -3.2511e+00 -2.9529e+00 +1.6519e-01 +2.2797e+00 -3.7651e+00 -2.7696e+00 -4.8851e-01 -2.2834e+00 -3.0308e+00 +1.6569e+00 +8.0495e-01 -1.6508e+00 +1.6774e+00 -2.1963e+00 -6.8900e-01 -3.6695e+00 -4.2598e+00
5574 +3.617766459e+00 +3.617766459e+00 -5.299223354e+01 -5.299223354e+01 +1.8467e+00 +3.8787e+00 +2.8496e+00 -3.3387e+00 -1.7054e+00 +1.5653e+00 +4.5807e+00 -3.2088e+00 -2.8957e+00 -1.9708e-01 -1.9132e+00 -2.3522e+00 +2.6282e+00 +1.4777e+00 -1.1232e+00 +5.2246e-01 -1.8159e+00 +1.4853e+00 -3.8840e+00 -4.2450e+00
6314 +2.480373009e+00 +2.480373009e+00 -5.412962699e+01 -5.412962699e+01 +3.4796e+00 +2.0550e+00 +3.5356e+00 -2.8024e+00 -3.1309e+00 +2.5188e+00 +2.3122e+00 -3.1079e+00 -3.9312e+00 -1.2273e+00 -3.2570e+00 -2.7406e+00 +1.5694e+00 +1.6618e+00 -1.5787e+00 +2.3152e-01 -2.0821e+00 +1.3260e+00 -4.3851e+00 -4.5375e+00
7494 +1.537044007e+00 +1.537044007e+00 -5.507295599e+01 -5.507295599e+01 +1.8390e+00 +3.4785e+00 +2.9644e+00 -3.1981e+00 -3.4427e+00 +1.9613e+00 +2.7016e+00 -2.6895e+00 -3.5833e+00 -6.2235e-01 -2.3409e+00 -5.9152e-01 +2.7817e+00 +1.5991e-01 -9.3488e-01 +5.2768e-01 -2.3455e+00 +1.9548e+00 -3.6317e+00 -3.7226e+00
8237 +9.266900426e-01 +9.266900426e-01 -5.568330996e+01 -5.568330996e+01 +2.1766e+00 +2.7667e+00 +3.0636e+00 -3.1140e+00 -3.2317e+00 +2.6039e+00 +2.2945e+00 -3.5321e+00 -3.6693e+00 -1.0275e+00 -3.0538e+00 -2.1340e+00 +2.7460e+00 +8.8180e-01 -1.4353e+00 +1.2119e+00 -1.4390e+00 +1.7675e+00 -3.7974e+00 -3.6713e+00
9478 +5.777719594e-01 +5.777719594e-01 -5.603222804e+01 -5.603222804e+01 +2.1557e+00 +3.0900e+00 +3.0525e+00 -2.8089e+00 -2.9697e+00 +2.5394e+00 +3.0145e+00 -3.6694e+00 -4.0010e+00 -6.2268e-01 -2.9170e+00 -1.4921e+00 +2.6820e+00 +5.4589e-01 -2.3926e+00 +1.5023e-01 -1.7763e+00 +1.0307e+00 -3.8365e+00 -3.5030e+00
10157 +3.528604789e-01 +3.528604789e-01 -5.625713952e+01 -5.625713952e+01 +1.8289e+00 +2.9046e+00 +3.1714e+00 -3.4634e+00 -3.1257e+00 +2.5167e+00 +2.5842e+00 -3.3172e+00 -4.0894e+00 -8.9235e-01 -3.1822e+00 -1.9593e+00 +2.3064e+00 +4.2421e-01 -1.8209e+00 +6.6323e-01 -1.7731e+00 +1.7245e+00 -4.0759e+00 -3.2293e+00
11469 +2.478146200e-01 +2.478146200e-01 -5.636218538e+01 -5.636218538e+01 +2.2213e+00 +2.7310e+00 +3.1063e+00 -3.5614e+00 -3.1601e+00 +2.3312e+00 +2.8488e+00 -3.3947e+00 -3.5349e+00 -7.9469e-01 -3.1904e+00 -1.8092e+00 +2.0445e+00 +3.4286e-01 -1.9215e+00 +6.0708e-01 -1.6121e+00 +1.6139e+00 -3.7334e+00 -3.2853e+00
12654 +9.369927721e-02 +9.369927721e-02 -5.651630072e+01 -5.651630072e+01 +2.0438e+00 +2.9317e+00 +3.2884e+00 -3.2063e+00 -3.1030e+00 +2.3204e+00 +2.7515e+00 -3.3426e+00 -3.6582e+00 -6.1478e-01 -3.2267e+00 -1.5023e+00 +2.4787e+00 +6.6881e-01 -1.9085e+00 +6.0273e-01 -1.8585e+00 +1.5833e+00 -4.0177e+00 -3.6267e+00
14213 +4.676247159e-02 +4.676247159e-02 -5.656323753e+01 -5.656323753e+01 +2.0656e+00 +2.7857e+00 +3.1626e+00 -3.3398e+00 -3.1660e+00 +2.4089e+00 +2.7510e+00 -3.3425e+00 -3.7847e+00 -6.3639e-01 -3.0709e+00 -1.5568e+00 +2.3689e+00 +6.4078e-01 -1.9016e+00 +7.0051e-01 -1.8076e+00 +1.4503e+00 -3.8151e+00 -3.5511e+00
15179 +3.673874223e-02 +3.673874223e-02 -5.657326126e+01 -5.657326126e+01 +2.0930e+00 +2.8649e+00 +3.2346e+00 -3.3106e+00 -3.1046e+00 +2.2610e+00 +2.7230e+00 -3.1955e+00 -3.7461e+00 -8.5807e-01 -3.0970e+00 -1.5358e+00 +2.2556e+00 +6.3470e-01 -1.9002e+00 +6.3680e-01 -1.7137e+00 +1.5405e+00 -3.8435e+00 -3.6500e+00
16113 +2.328662111e-02 +2.328662111e-02 -5.658671338e+01 -5.658671338e+01 +2.0042e+00 +2.9538e+00 +3.1455e+00 -3.2350e+00 -3.0357e+00 +2.2959e+00 +2.7145e+00 -3.2698e+00 -3.7118e+00 -7.4143e-01 -3.1580e+00 -1.5410e+00 +2.3150e+00 +6.7745e-01 -2.0216e+00 +6.4639e-01 -1.7819e+00 +1.5267e+00 -3.8778e+00 -3.5650e+00
16701 +1.499349823e-02 +1.499349823e-02 -5.659500650e+01 -5.659500650e+01 +1.9534e+00 +2.9040e+00 +3.1715e+00 -3.2354e+00 -3.1076e+00 +2.3830e+00 +2.7114e+00 -3.3021e+00 -3.6289e+00 -7.2156e-01 -3.1020e+00 -1.5636e+00 +2.3120e+00 +6.7477e-01 -1.9341e+00 +5.6328e-01 -1.6964e+00 +1.4873e+00 -3.8936e+00 -3.6375e+00
18633 +8.982030600e-03 +8.982030600e-03 -5.660101797e+01 -5.660101797e+01 +2.0335e+00 +2.8471e+00 +3.2200e+00 -3.3002e+00 -3.1065e+00 +2.2981e+00 +2.7154e+00 -3.2758e+00 -3.6897e+00 -7.4956e-01 -3.0701e+00 -1.5122e+00 +2.3142e+00 +6.9095e-01 -1.9540e+00 +5.6642e-01 -1.7522e+00 +1.5749e+00 -3.8268e+00 -3.5825e+00
19059 +5.839464430e-03 +5.839464430e-03 -5.660416054e+01 -5.660416054e+01 +1.9741e+00 +2.8743e+00 +3.2112e+00 -3.3162e+00 -3.1594e+00 +2.2839e+00 +2.7030e+00 -3.3146e+00 -3.6351e+00 -7.9719e-01 -3.1352e+00 -1.5235e+00 +2.3343e+00 +5.8701e-01 -1.9451e+00 +6.0731e-01 -1.7570e+00 +1.5415e+00 -3.8349e+00 -3.5752e+00
19201 +2.809072471e-03 +2.809072471e-03 -5.660719093e+01 -5.660719093e+01 +1.9817e+00 +2.8651e+00 +3.2197e+00 -3.3244e+00 -3.1231e+00 +2.2676e+00 +2.6883e+00 -3.2642e+00 -3.6677e+00 -7.8999e-01 -3.1384e+00 -1.5332e+00 +2.3158e+00 +6.4087e-01 -1.9847e+00 +6.2024e-01 -1.7672e+00 +1.5197e+00 -3.8481e+00 -3.5679e+00
20787 +2.447767358e-03 +2.447767358e-03 -5.660755223e+01 -5.660755223e+01 +1.9250e+00 +2.8985e+00 +3.2102e+00 -3.3455e+00 -3.0658e+00 +2.2816e+00 +2.6731e+00 -3.3145e+00 -3.6282e+00 -7.9004e-01 -3.2107e+00 -1.4958e+00 +2.2539e+00 +6.0525e-01 -2.0180e+00 +5.5681e-01 -1.8108e+00 +1.5684e+00 -3.8501e+00 -3.5856e+00
21682 +1.256362109e-03 +1.256362109e-03 -5.660874364e+01 -5.660874364e+01 +1.9003e+00 +2.9320e+00 +3.1819e+00 -3.3190e+00 -3.0897e+00 +2.3050e+00 +2.6482e+00 -3.2892e+00 -3.6253e+00 -7.8783e-01 -3.1660e+00 -1.5272e+00 +2.2568e+00 +6.5684e-01 -2.0154e+00 +5.3682e-01 -1.7800e+00 +1.5211e+00 -3.8715e+00 -3.5897e+00
22573 +8.675645147e-04 +8.675645147e-04 -5.660913244e+01 -5.660913244e+01 +1.9607e+00 +2.9102e+00 +3.2102e+00 -3.3002e+00 -3.0890e+00 +2.2638e+00 +2.6393e+00 -3.2615e+00 -3.6254e+00 -7.8122e-01 -3.1623e+00 -1.4944e+00 +2.2978e+00 +6.3007e-01 -1.9853e+00 +6.0476e-01 -1.7860e+00 +1.5536e+00 -3.8758e+00 -3.6253e+00
23830 +4.978041316e-04 +4.978041316e-04 -5.660950220e+01 -5.660950220e+01 +1.9343e+00 +2.9167e+00 +3.1962e+00 -3.2998e+00 -3.0984e+00 +2.2881e+00 +2.6607e+00 -3.2866e+00 -3.6418e+00 -7.8657e-01 -3.1547e+00 -1.5258e+00 +2.2860e+00 +6.3900e-01 -1.9960e+00 +5.6826e-01 -1.7612e+00 +1.5231e+00 -3.8672e+00 -3.6040e+00
24734 +3.487825362e-04 +3.487825362e-04 -5.660965122e+01 -5.660965122e+01 +1.9612e+00 +2.8884e+00 +3.2276e+00 -3.3111e+00 -3.0824e+00 +2.2692e+00 +2.6488e+00 -3.2851e+00 -3.6145e+00 -7.6937e-01 -3.1813e+00 -1.5028e+00 +2.2717e+00 +6.1294e-01 -2.0096e+00 +5.7799e-01 -1.7782e+00 +1.5463e+00 -3.8584e+00 -3.6013e+00
25548 +1.959200396e-04 +1.959200396e-04 -5.660980408e+01 -5.660980408e+01 +1.9517e+00 +2.9142e+00 +3.2179e+00 -3.2809e+00 -3.1016e+00 +2.2792e+00 +2.6465e+00 -3.2831e+00 -3.6207e+00 -7.7328e-01 -3.1724e+00 -1.5117e+00 +2.3029e+00 +6.2561e-01 -1.9723e+00 +5.9843e-01 -1.7764e+00 +1.5300e+00 -3.8721e+00 -3.6182e+00
26511 +1.141100552e-04 +1.141100552e-04 -5.660988589e+01 -5.660988589e+01 +1.9580e+00 +2.9204e+00 +3.2066e+00 -3.2737e+00 -3.0980e+00 +2.2813e+00 +2.6488e+00 -3.2810e+00 -3.6226e+00 -7.7477e-01 -3.1707e+00 -1.5211e+00 +2.2981e+00 +6.2852e-01 -1.9804e+00 +5.9279e-01 -1.7686e+00 +1.5197e+00 -3.8691e+00 -3.6135e+00
